cluster,ShotsFired,ShotsHit,Accuracy,AvgReactionTime,VarianceAcc,StdDevAcc,VarianceReactionTime,StdDevReactionTime,StdDevShotsHit
0,228.2058823529412,196.3235294117647,86.43595863794117,0.9581438233029411,15.521981144210883,3.467709485182353,0.008563798007997059,0.07488490728764706,4.0678684466088235
1,88.71428571428571,76.28571428571429,88.04398999857143,2.765066640571429,59.91360051342857,7.010217070285714,0.25806910598285715,0.42969287292857145,2.363776786071429
